key,date,number,league,phase,site,away,away.score,away.manager,home,home.score,home.manager,A,T,forfeit.to,status,status.reason,outsatend,filename,source,away.score.1,away.score.2,away.score.3,away.score.4,away.score.5,away.score.6,away.score.7,away.score.8,away.score.9,away.score.10,away.score.11,away.score.12,away.score.13,home.score.1,home.score.2,home.score.3,home.score.4,home.score.5,home.score.6,home.score.7,home.score.8,home.score.9,home.score.10,home.score.11,home.score.12,home.score.13
VQTXXMX,1915-05-06,0,Rio Grande Association,regular,,Tucson,1,,Phoenix,3,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150503.txt,"Albuquerque Journal, May 7, 1915",0,0,0,0,0,0,0,0,1,,,,,2,0,1,0,0,0,0,0,x,,,,
MHDXZZM,1915-05-07,0,Rio Grande Association,regular,,Douglas,5,,Albuquerque,13,,,1:50,,,,,transcript/1915/1915-AJ/boxes/AJ-19150503.txt,"Albuquerque Journal, May 8, 1915",3,0,0,0,0,0,2,0,0,,,,,5,1,0,2,3,1,0,1,x,,,,
BSVKWFL,1915-05-07,0,Rio Grande Association,regular,,Tucson,4,,Phoenix,6,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150503.txt,"Albuquerque Journal, May 8, 1915",0,0,0,0,0,0,3,0,1,,,,,0,1,0,0,1,1,0,3,x,,,,
ZLJKQMW,1915-05-08,0,Rio Grande Association,regular,,Douglas,5,,Albuquerque,17,,,2:00,,,,,transcript/1915/1915-AJ/boxes/AJ-19150503.txt,"Albuquerque Journal, May 9, 1915",2,1,1,0,1,0,0,0,0,,,,,1,1,4,6,0,2,1,2,x,,,,
SWDHTDV,1915-05-08,0,Rio Grande Association,regular,,Las Cruces,4,,El Paso,11,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150503.txt,"Albuquerque Journal, May 9, 1915",0,0,0,0,1,0,3,0,0,,,,,0,0,0,4,2,1,0,4,x,,,,
KMYHMSM,1915-05-08,0,Rio Grande Association,regular,,Tucson,1,,Phoenix,3,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150503.txt,"Albuquerque Journal, May 9, 1915",0,0,0,0,0,0,0,1,0,,,,,1,1,0,1,0,0,0,0,x,,,,
TVRGLHZ,1915-05-09,1,Rio Grande Association,regular,,Douglas,4,,Albuquerque,6,,,1:40,,,,,transcript/1915/1915-AJ/boxes/AJ-19150503.txt,"Albuquerque Journal, May 10, 1915",0,0,0,1,1,0,0,2,0,,,,,2,0,0,2,1,0,1,0,x,,,,
FLLPFRR,1915-05-09,2,Rio Grande Association,regular,,Douglas,9,,Albuquerque,5,,,1:10,,,,,transcript/1915/1915-AJ/boxes/AJ-19150503.txt,"Albuquerque Journal, May 10, 1915",2,0,7,0,0,,,,,,,,,4,0,1,0,0,,,,,,,,
FHTSFWR,1915-05-09,1,Rio Grande Association,regular,,Las Cruces,,,El Paso,,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150503.txt,"Albuquerque Journal, May 10, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
SDKBHQC,1915-05-09,2,Rio Grande Association,regular,,Las Cruces,,,El Paso,,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150503.txt,"Albuquerque Journal, May 10, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
TRXCRYY,1915-05-09,0,Rio Grande Association,regular,,Tucson,6,,Phoenix,7,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150503.txt,"Albuquerque Journal, May 10, 1915",0,0,0,0,0,1,0,5,0,,,,,3,0,0,0,0,1,0,3,x,,,,
WWWCZMX,1915-05-11,0,Rio Grande Association,regular,,Las Cruces,4,,Albuquerque,8,,,1:45,,,,,transcript/1915/1915-AJ/boxes/AJ-19150510.txt,"Albuquerque Journal, May 12, 1915",0,1,0,0,3,0,0,0,0,,,,,0,3,2,0,1,0,2,0,x,,,,
NFMTXMV,1915-05-11,0,Rio Grande Association,regular,,Douglas,,,El Paso,,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150510.txt,"Albuquerque Journal, May 12, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
TZYPRPD,1915-05-12,0,Rio Grande Association,regular,,Las Cruces,3,,Albuquerque,12,,,1:55,,,,,transcript/1915/1915-AJ/boxes/AJ-19150510.txt,"Albuquerque Journal, May 13, 1915",0,0,4,1,0,0,0,0,0,,,,,0,5,0,0,6,0,0,1,x,,,,
KDQZHFL,1915-05-12,0,Rio Grande Association,regular,,Douglas,4,,El Paso,8,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150510.txt,"Albuquerque Journal, May 13, 1915",0,0,0,0,0,1,3,0,0,,,,,0,0,0,0,0,1,6,1,x,,,,
LWRRGPK,1915-05-13,0,Rio Grande Association,regular,,Las Cruces,12,,Albuquerque,21,,,1:58,,,,,transcript/1915/1915-AJ/boxes/AJ-19150510.txt,"Albuquerque Journal, May 14, 1915",0,0,2,2,5,1,2,0,0,,,,,1,10,1,4,2,1,0,2,x,,,,
CFWJPQF,1915-05-13,0,Rio Grande Association,regular,,Douglas,5,,El Paso,6,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150510.txt,"Albuquerque Journal, May 14, 1915",1,0,0,0,3,0,1,0,0,0,,,,1,0,0,0,0,1,0,0,3,1,,,
MXWKRSX,1915-05-14,0,Rio Grande Association,regular,,Las Cruces,5,,Albuquerque,7,,,1:30,,,,,transcript/1915/1915-AJ/boxes/AJ-19150510.txt,"Albuquerque Journal, May 15, 1915",1,3,0,0,0,0,0,1,0,,,,,1,3,1,2,0,0,0,0,x,,,,
KYGVNST,1915-05-15,0,Rio Grande Association,regular,,Las Cruces,6,,Albuquerque,4,,,1:40,,,,,transcript/1915/1915-AJ/boxes/AJ-19150510.txt,"Albuquerque Journal, May 16, 1915",0,0,1,0,1,1,3,0,0,,,,,2,0,0,0,1,0,1,0,0,,,,
WRSBCBB,1915-05-15,0,Rio Grande Association,regular,,Douglas,3,,El Paso,7,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150510.txt,"Albuquerque Journal, May 16, 1915",0,0,1,0,0,0,0,2,0,,,,,1,0,4,0,2,0,0,0,x,,,,
MFVYHPB,1915-05-15,0,Rio Grande Association,regular,,Phoenix,4,,Tucson,14,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150510.txt,"Albuquerque Journal, May 16, 1915",2,0,0,0,1,1,0,0,0,,,,,1,0,2,0,1,5,5,0,x,,,,
KZTGSSZ,1915-05-16,0,Rio Grande Association,regular,,Las Cruces,8,,Albuquerque,9,,,2:00,,,,,transcript/1915/1915-AJ/boxes/AJ-19150510.txt,"Albuquerque Journal, May 17, 1915",1,0,0,0,0,0,0,5,2,,,,,0,0,0,1,1,1,0,1,5,,,,
ZBMRTHR,1915-05-16,1,Rio Grande Association,regular,,Douglas,2,,El Paso,9,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150510.txt,"Albuquerque Journal, May 17, 1915",0,0,0,0,0,0,0,2,0,,,,,1,0,0,0,1,6,1,0,x,,,,
NVVXZCR,1915-05-16,2,Rio Grande Association,regular,,Douglas,4,,El Paso,0,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150510.txt,"Albuquerque Journal, May 17, 1915",0,0,0,0,1,3,0,,,,,,,0,0,0,0,0,0,0,,,,,,
JMLXPNR,1915-05-16,1,Rio Grande Association,regular,,Phoenix,5,,Tucson,6,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150510.txt,"Albuquerque Journal, May 17, 1915",0,1,3,0,0,0,0,1,0,0,,,,0,0,3,1,1,0,0,0,0,1,,,
VDWWMTJ,1915-05-16,2,Rio Grande Association,regular,,Phoenix,5,,Tucson,0,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150510.txt,"Albuquerque Journal, May 17, 1915",0,0,0,0,3,0,0,2,0,,,,,0,0,0,0,0,0,0,0,0,,,,
HDMVTFP,1915-05-18,0,Rio Grande Association,regular,,El Paso,13,,Douglas,10,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150517.txt,"Albuquerque Journal, May 19, 1915",2,0,1,0,0,4,2,4,0,,,,,2,1,0,0,0,0,0,7,0,,,,
CLMWMWV,1915-05-18,0,Rio Grande Association,regular,,Phoenix,,,Las Cruces,,,,,,postponed,hurricane,,transcript/1915/1915-AJ/boxes/AJ-19150517.txt,"Albuquerque Journal, May 19, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
ZBVGDBW,1915-05-18,0,Rio Grande Association,regular,,Albuquerque,6,,Tucson,5,,,2:35,,,,,transcript/1915/1915-AJ/boxes/AJ-19150517.txt,"Albuquerque Journal, May 19, 1915",0,0,2,0,0,0,1,0,0,2,0,1,,0,0,0,0,2,1,0,0,0,2,0,0,
DXNZGTZ,1915-05-19,0,Rio Grande Association,regular,,El Paso,9,,Douglas,14,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150517.txt,"Albuquerque Journal, May 20, 1915",4,0,0,1,1,3,0,0,0,,,,,1,2,5,1,2,1,2,0,x,,,,
DMCCSHS,1915-05-19,0,Rio Grande Association,regular,,Phoenix,5,,Las Cruces,2,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150517.txt,"Albuquerque Journal, May 20, 1915",0,0,3,1,0,0,1,0,0,,,,,0,0,2,0,0,0,0,0,0,,,,
KQJVMPL,1915-05-19,0,Rio Grande Association,regular,,Albuquerque,5,,Tucson,8,,,2:25,,,,,transcript/1915/1915-AJ/boxes/AJ-19150517.txt,"Albuquerque Journal, May 20, 1915",0,5,0,0,0,0,0,0,0,,,,,0,1,1,1,0,0,0,5,x,,,,
ZJYHKTV,1915-05-20,0,Rio Grande Association,regular,,El Paso,14,,Douglas,5,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150517.txt,"Albuquerque Journal, May 21, 1915",0,0,6,1,2,0,2,3,0,,,,,1,0,1,1,0,0,0,1,1,,,,
CKFVPMJ,1915-05-20,0,Rio Grande Association,regular,,Phoenix,4,,Las Cruces,3,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150517.txt,"Albuquerque Journal, May 21, 1915",1,0,0,1,0,1,1,0,0,,,,,0,0,0,0,0,2,0,0,1,,,,
FLXCHBN,1915-05-20,0,Rio Grande Association,regular,,Albuquerque,12,,Tucson,14,,,2:35,,,,,transcript/1915/1915-AJ/boxes/AJ-19150517.txt,"Albuquerque Journal, May 21, 1915",7,0,0,0,3,2,0,0,0,,,,,1,3,5,0,0,1,4,0,x,,,,
KPQXJCK,1915-05-21,0,Rio Grande Association,regular,,El Paso,16,,Douglas,5,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150517.txt,"Albuquerque Journal, May 22, 1915",3,1,7,1,3,0,0,1,0,,,,,2,0,0,2,0,0,1,0,0,,,,
QLRJTYG,1915-05-21,0,Rio Grande Association,regular,,Phoenix,,,Las Cruces,,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150517.txt,"Albuquerque Journal, May 22, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
LRTQSYW,1915-05-21,0,Rio Grande Association,regular,,Albuquerque,6,,Tucson,8,,,2:10,,,,,transcript/1915/1915-AJ/boxes/AJ-19150517.txt,"Albuquerque Journal, May 22, 1915",2,0,0,0,0,0,0,2,2,,,,,2,3,0,1,0,1,0,1,x,,,,
BCQPFCV,1915-05-22,0,Rio Grande Association,regular,,El Paso,16,,Douglas,17,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150517.txt,"Albuquerque Journal, May 23, 1915",0,0,1,0,2,4,0,7,2,0,,,,3,0,4,4,0,3,0,2,0,1,,,
GGWFMLL,1915-05-22,0,Rio Grande Association,regular,,Phoenix,,,Las Cruces,,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150517.txt,"Albuquerque Journal, May 23, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
TRRDXPZ,1915-05-22,0,Rio Grande Association,regular,,Albuquerque,8,,Tucson,2,,,2:00,,,,,transcript/1915/1915-AJ/boxes/AJ-19150517.txt,"Albuquerque Journal, May 23, 1915",0,1,0,2,0,0,3,1,1,,,,,1,1,0,0,0,0,0,0,0,,,,
QNYKPSH,1915-05-23,0,Rio Grande Association,regular,,El Paso,4,,Douglas,8,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150517.txt,"Albuquerque Journal, May 24, 1915",0,0,0,0,0,1,0,1,2,,,,,0,4,0,2,0,2,0,0,0,,,,
DZJHLWL,1915-05-23,1,Rio Grande Association,regular,,Phoenix,8,,Las Cruces,2,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150517.txt,"Albuquerque Journal, May 24, 1915",0,0,0,0,0,2,0,2,4,,,,,0,0,0,0,0,0,0,1,1,,,,
BSGCWKM,1915-05-23,2,Rio Grande Association,regular,,Phoenix,5,,Las Cruces,6,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150517.txt,"Albuquerque Journal, May 24, 1915",4,1,0,0,0,0,0,,,,,,,0,2,1,0,3,0,x,,,,,,
XWTHPDJ,1915-05-23,0,Rio Grande Association,regular,,Albuquerque,7,,Tucson,4,,,2:00,,,,,transcript/1915/1915-AJ/boxes/AJ-19150517.txt,"Albuquerque Journal, May 24, 1915",0,1,1,0,0,2,3,0,0,,,,,0,1,0,3,0,0,0,0,0,,,,
ZLNVCFQ,1915-05-25,0,Rio Grande Association,regular,,Albuquerque,3,,Phoenix,7,,,1:40,,,,,transcript/1915/1915-AJ/boxes/AJ-19150524.txt,"Albuquerque Journal, May 26, 1915",0,1,1,0,1,0,0,0,0,,,,,0,0,0,0,0,2,4,1,x,,,,
RTGPBWY,1915-05-25,0,Rio Grande Association,regular,,El Paso,4,,Tucson,8,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150524.txt,"Albuquerque Journal, May 26, 1915",0,2,0,0,1,4,1,0,0,,,,,3,0,2,0,0,1,1,0,0,,,,
GYFSLFB,1915-05-26,0,Rio Grande Association,regular,,Albuquerque,9,,Phoenix,6,,,2:20,,,,,transcript/1915/1915-AJ/boxes/AJ-19150524.txt,"Albuquerque Journal, May 27, 1915",2,0,3,0,2,0,0,0,2,,,,,2,0,0,2,0,1,1,0,0,,,,
KQQYYHC,1915-05-26,0,Rio Grande Association,regular,,El Paso,5,,Tucson,4,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150524.txt,"Albuquerque Journal, May 27, 1915",0,2,0,0,2,0,0,0,1,,,,,0,0,0,0,0,2,2,0,0,,,,
XMBSVRG,1915-05-27,0,Rio Grande Association,regular,,Albuquerque,5,,Phoenix,4,,,2:40,,,,,transcript/1915/1915-AJ/boxes/AJ-19150524.txt,"Albuquerque Journal, May 28, 1915",0,0,0,0,3,0,0,0,1,0,0,1,,0,2,0,2,0,0,0,0,0,0,0,0,
MZVGSLS,1915-05-27,0,Rio Grande Association,regular,,El Paso,2,,Tucson,6,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150524.txt,"Albuquerque Journal, May 28, 1915",0,0,0,0,2,0,0,0,0,,,,,3,2,0,1,0,0,0,0,x,,,,
FKKWVPZ,1915-05-28,0,Rio Grande Association,regular,,Albuquerque,5,,Phoenix,6,,,2:50,,,,,transcript/1915/1915-AJ/boxes/AJ-19150524.txt,"Albuquerque Journal, May 29, 1915",3,0,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,3,0,0,1,
PZRNKPS,1915-05-28,0,Rio Grande Association,regular,,El Paso,14,,Tucson,4,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150524.txt,"Albuquerque Journal, May 29, 1915",0,6,0,2,1,2,3,0,0,,,,,0,1,1,0,1,1,0,0,0,,,,
FYNDLNK,1915-05-29,0,Rio Grande Association,regular,,Albuquerque,6,,Phoenix,10,,,2:20,,,,,transcript/1915/1915-AJ/boxes/AJ-19150524.txt,"Albuquerque Journal, May 30, 1915",0,0,0,2,3,1,0,0,0,,,,,0,1,2,0,0,0,5,2,x,,,,
TBXSMPB,1915-05-29,0,Rio Grande Association,regular,,El Paso,1,,Tucson,0,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150524.txt,"Albuquerque Journal, May 30, 1915",0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,,,,
JDZNRLS,1915-05-30,0,Rio Grande Association,regular,,Albuquerque,5,,Phoenix,0,,,1:30,,,,,transcript/1915/1915-AJ/boxes/AJ-19150524.txt,"Albuquerque Journal, May 31, 1915",4,0,1,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,
CLQZDZL,1915-05-30,0,Rio Grande Association,regular,,El Paso,4,,Tucson,5,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150524.txt,"Albuquerque Journal, May 31, 1915",0,3,0,0,0,0,0,1,0,,,,,2,0,0,0,1,0,2,0,x,,,,
PMHRNRD,1915-05-31,0,Rio Grande Association,regular,,Albuquerque,5,,Phoenix,2,,,2:00,,,,,transcript/1915/1915-AJ/boxes/AJ-19150531.txt,"Albuquerque Journal, June 1, 1915",0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0
GGBDKSZ,1915-05-31,0,Rio Grande Association,regular,,El Paso,5,,Tucson,4,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150531.txt,"Albuquerque Journal, June 1, 1915",2,0,1,0,0,0,1,0,1,,,,,2,1,1,0,0,0,0,0,0,,,,
BSKWDBZ,1915-06-01,0,Rio Grande Association,regular,,El Paso,2,,Phoenix,0,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150531.txt,"Albuquerque Journal, June 2, 1915",1,1,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,
YDMWFDW,1915-06-02,0,Rio Grande Association,regular,,Tucson,3,,Albuquerque,2,,,2:00,,,,,transcript/1915/1915-AJ/boxes/AJ-19150531.txt,"Albuquerque Journal, June 3, 1915",1,0,0,2,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,1,,,,
THMNZZB,1915-06-02,0,Rio Grande Association,regular,,El Paso,2,,Phoenix,5,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150531.txt,"Albuquerque Journal, June 3, 1915",0,1,0,0,0,1,0,0,0,,,,,0,0,0,5,0,0,0,0,0,,,,
JFWQKMF,1915-06-03,0,Rio Grande Association,regular,,Tucson,4,,Albuquerque,3,,,1:35,,,,,transcript/1915/1915-AJ/boxes/AJ-19150531.txt,"Albuquerque Journal, June 4, 1915",2,0,0,0,2,0,0,0,0,,,,,0,1,0,0,0,0,2,0,0,,,,
XGPVBMS,1915-06-03,0,Rio Grande Association,regular,,El Paso,2,,Phoenix,1,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150531.txt,"Albuquerque Journal, June 4, 1915",0,0,0,2,0,0,0,0,0,,,,,0,0,0,0,0,1,0,0,0,,,,
MKLDDWX,1915-06-04,0,Rio Grande Association,regular,,Tucson,4,,Albuquerque,6,,,1:50,,,,,transcript/1915/1915-AJ/boxes/AJ-19150531.txt,"Albuquerque Journal, June 5, 1915",0,0,1,1,0,2,0,0,0,,,,,0,2,0,0,0,3,1,0,x,,,,
XRRNYNC,1915-06-04,0,Rio Grande Association,regular,,El Paso,0,,Phoenix,5,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150531.txt,"Albuquerque Journal, June 5, 1915",0,0,0,0,0,0,0,0,0,,,,,1,1,2,0,0,0,0,1,x,,,,
MTFNNSC,1915-06-05,0,Rio Grande Association,regular,,Tucson,9,,Albuquerque,10,,,1:45,,,,,transcript/1915/1915-AJ/boxes/AJ-19150531.txt,"Albuquerque Journal, June 6, 1915",2,1,0,2,0,0,0,0,4,,,,,1,0,3,0,1,3,1,1,x,,,,
YDDRXMR,1915-06-05,0,Rio Grande Association,regular,,El Paso,0,,Phoenix,3,,,1:25,,,,,transcript/1915/1915-AJ/boxes/AJ-19150531.txt,"Albuquerque Journal, June 6, 1915",0,0,0,0,0,0,0,0,0,,,,,2,0,0,0,0,0,0,1,x,,,,
YXYBYSN,1915-06-06,0,Rio Grande Association,regular,,Tucson,11,,Albuquerque,1,,,1:50,,,,,transcript/1915/1915-AJ/boxes/AJ-19150531.txt,"Albuquerque Journal, June 7, 1915",2,3,1,0,0,1,0,2,2,,,,,0,1,0,0,0,0,0,0,0,,,,
ZQTSZMM,1915-06-06,0,Rio Grande Association,regular,,El Paso,2,,Phoenix,6,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150531.txt,"Albuquerque Journal, June 7, 1915",0,0,0,1,0,1,0,0,0,,,,,1,1,2,0,0,2,0,0,x,,,,
XMTYQFH,1915-06-07,0,Rio Grande Association,regular,,Tucson,7,,Albuquerque,1,,,1:35,,,,,transcript/1915/1915-AJ/boxes/AJ-19150607.txt,"Albuquerque Journal, June 8, 1915",2,0,2,1,0,0,1,0,1,,,,,0,0,0,0,0,0,1,0,0,,,,
XMJMDXK,1915-06-08,0,Rio Grande Association,regular,,Phoenix,4,,Albuquerque,2,,,1:43,,,,,transcript/1915/1915-AJ/boxes/AJ-19150607.txt,"Albuquerque Journal, June 9, 1915",1,0,0,0,0,0,0,3,0,,,,,0,0,0,0,1,0,1,0,0,,,,
NYMPPXR,1915-06-08,0,Rio Grande Association,regular,,Tucson,0,,El Paso,5,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150607.txt,"Albuquerque Journal, June 9, 1915",0,0,0,0,0,0,0,0,0,,,,,1,0,0,2,0,0,1,1,x,,,,
WCBSJZH,1915-06-09,0,Rio Grande Association,regular,,Phoenix,2,,Albuquerque,10,,,1:40,,,,,transcript/1915/1915-AJ/boxes/AJ-19150607.txt,"Albuquerque Journal, June 10, 1915",0,0,0,0,0,1,0,0,1,,,,,0,1,0,4,2,0,3,0,x,,,,
LQSJKBX,1915-06-09,0,Rio Grande Association,regular,,Tucson,3,,El Paso,2,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150607.txt,"Albuquerque Journal, June 10, 1915",1,0,0,0,0,1,0,1,0,,,,,0,0,0,0,0,1,0,0,1,,,,
MZBNCRF,1915-06-10,0,Rio Grande Association,regular,,Phoenix,3,,Albuquerque,10,,,1:27,,,,,transcript/1915/1915-AJ/boxes/AJ-19150607.txt,"Albuquerque Journal, June 11, 1915",0,0,0,1,0,1,0,1,0,,,,,0,0,2,4,3,1,0,0,x,,,,
GJSZFCS,1915-06-10,0,Rio Grande Association,regular,,Tucson,2,,El Paso,9,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150607.txt,"Albuquerque Journal, June 11, 1915",0,0,0,0,0,0,2,0,0,,,,,1,0,2,0,1,5,0,0,0,,,,
